,data_ymd,docID,edinetCode,secCode,filerName,docDescription,disclosureStatus,xbrlFlag
0,2014-07-01,S1002FSL,E02486,,株式会社オプトロム,有価証券報告書－第28期(平成25年4月1日－平成26年3月31日),0,1
1,2014-07-01,S1002G3A,E00597,,グローバルアジアホールディングス株式会社,有価証券報告書－第69期(平成25年4月1日－平成26年3月31日),0,1
2,2014-07-01,S1002FOO,E05954,,トヨタ　ファイナンス　オーストラリア　リミテッド,有価証券報告書,0,0
3,2014-07-10,S1002GST,E02843,74880,株式会社ヤガミ,有価証券報告書－第49期(平成25年4月21日－平成26年4月20日),0,1
4,2014-07-10,S1002HNA,E05070,47500,株式会社ダイサン,有価証券報告書－第40期(平成25年4月21日－平成26年4月20日),0,1
5,2014-07-18,S1002JQ2,E30763,,ＮＴＬファイナンス合同会社,有価証券報告書（内国資産流動化証券）－第5期(平成25年3月1日－平成26年2月28日),0,1
6,2014-07-18,S1002ISD,E00763,40260,神島化学工業株式会社,有価証券報告書－第98期(平成25年5月1日－平成26年4月30日),0,1
7,2014-07-24,S1002KH1,E00715,79010,株式会社マツモト,有価証券報告書－第26期(平成25年5月1日－平成26年4月30日),0,1
8,2014-07-24,S1002KJ2,E03326,76230,株式会社サンオータス,有価証券報告書－第63期(平成25年5月1日－平成26年4月30日),0,1
9,2014-07-24,S1002KSN,E02953,27510,株式会社テンポスホールディングス,有価証券報告書－第22期(平成25年5月1日－平成26年4月30日),0,1
10,2014-07-25,S1002L07,E05137,94440,株式会社トーシンホールディングス,有価証券報告書－第28期(平成25年5月1日－平成26年4月30日),0,1
11,2014-07-25,S1002KO7,E22016,34440,株式会社菊池製作所,有価証券報告書－第39期(平成25年5月1日－平成26年4月30日),0,1
12,2014-07-25,S1002KIZ,E23829,66300,ヤーマン株式会社,有価証券報告書－第40期(平成25年5月1日－平成26年4月30日),0,1
13,2014-07-25,S1002KYA,E03433,,株式会社メガネスーパー,有価証券報告書－第38期(平成25年5月1日－平成26年4月30日),0,1
14,2014-07-25,S1002KSK,E04732,,株式会社涼仙,有価証券報告書－第12期(平成25年5月1日－平成26年4月30日),0,1
15,2014-07-25,S1002KZ7,E00578,35240,日東製網株式会社,有価証券報告書－第113期(平成25年5月1日－平成26年4月30日),0,1
16,2014-07-25,S1002K5X,E00510,29230,佐藤食品工業株式会社,有価証券報告書－第54期(平成25年5月1日－平成26年4月30日),0,1
17,2014-07-25,S1002L1P,E00414,25930,株式会社伊藤園,有価証券報告書－第49期(平成25年5月1日－平成26年4月30日),0,1
18,2014-07-25,S1002KYM,E25884,77770,株式会社スリー・ディー・マトリックス,有価証券報告書－第10期(平成25年5月1日－平成26年4月30日),0,1
19,2014-07-25,S1002KXU,E22663,21930,クックパッド株式会社,有価証券報告書－第17期(平成25年5月1日－平成26年4月30日),0,1
20,2014-07-25,S1002KY8,E03436,33290,東和フードサービス株式会社,有価証券報告書－第15期(平成25年5月1日－平成26年4月30日),0,1
21,2014-07-28,S1002KUN,E01442,59710,株式会社共和工業所,有価証券報告書－第55期(平成25年5月1日－平成26年4月30日),0,1
22,2014-07-28,S1002KRW,E05483,24380,株式会社アスカネット,有価証券報告書－第19期(平成25年5月1日－平成26年4月30日),0,1
23,2014-07-28,S1002KVB,E05484,37700,株式会社ザッパラス,有価証券報告書－第15期(平成25年5月1日－平成26年4月30日),0,1
24,2014-07-28,S1002L8L,E27215,31800,株式会社ビューティガレージ,有価証券報告書－第12期(平成25年5月1日－平成26年4月30日),0,1
25,2014-07-28,S1002K9Z,E00281,17660,東建コーポレーション株式会社,有価証券報告書－第38期(平成25年5月1日－平成26年4月30日),0,1
26,2014-07-28,S1002LDF,E02356,66560,インスペック株式会社,有価証券報告書－第26期(平成25年5月1日－平成26年4月30日),0,1
27,2014-07-29,S1002KUB,E05929,,シンガポール・ポスト・リミテッド,外国会社報告書,0,0
28,2014-07-30,S1002LJ2,E04192,,新潟運輸株式会社,有価証券報告書－第71期(平成25年5月1日－平成26年4月30日),0,1
29,2014-07-30,S1002LQ5,E05563,30310,株式会社ラクーンホールディングス,有価証券報告書－第18期(平成25年5月1日－平成26年4月30日),0,1
30,2014-07-30,S1002LVM,E00482,29100,株式会社ロック・フィールド,有価証券報告書－第42期(平成25年5月1日－平成26年4月30日),0,1
31,2014-07-30,S1002L5T,E05481,94250,日本テレホン株式会社,有価証券報告書－第26期(平成25年5月1日－平成26年4月30日),0,1
32,2014-07-30,S1002L7E,E24248,31610,アゼアス株式会社,有価証券報告書－第73期(平成25年5月1日－平成26年4月30日),0,1
33,2014-07-30,S1002JLK,E04651,,株式会社中山カントリークラブ,有価証券報告書－第53期(平成25年5月1日－平成26年4月30日),0,1
34,2014-07-30,S1002LY3,E05704,21590,株式会社フルスピード,有価証券報告書－第14期(平成25年5月1日－平成26年4月30日),0,1
35,2014-07-30,S1002LMQ,E02011,74350,株式会社ナ・デックス,有価証券報告書－第64期(平成25年5月1日－平成26年4月30日),0,1
36,2014-07-30,S1002LB4,E02430,78990,ＭＩＣＳ化学株式会社,有価証券報告書－第45期(平成25年5月1日－平成26年4月30日),0,1
37,2014-07-30,S1002LRL,E03279,75330,株式会社グリーンクロス,有価証券報告書－第43期(平成25年5月1日－平成26年4月30日),0,1
38,2014-07-31,S1002LYF,E04695,,尾道ゴルフ観光株式会社,有価証券報告書－第42期(平成25年5月1日－平成26年4月30日),0,1
39,2014-07-31,S1002M9Y,E03454,33610,株式会社トーエル,有価証券報告書－第51期(平成25年5月1日－平成26年4月30日),0,1
40,2014-07-31,S1002MCD,E05680,38430,フリービット株式会社,有価証券報告書－第14期(平成25年5月1日－平成26年4月30日),0,1
41,2014-07-31,S1002M0L,E30738,60970,日本ビューホテル株式会社,有価証券報告書－第66期(平成25年5月1日－平成26年4月30日),0,1
42,2014-07-31,S1002M9S,E04896,96270,株式会社アインホールディングス,有価証券報告書－第45期(平成25年5月1日－平成26年4月30日),0,1
43,2014-07-31,S1002MIT,E03363,26780,アスクル株式会社,有価証券報告書－第51期(平成25年5月21日－平成26年5月20日),0,1
44,2014-07-31,S1002MJY,E23807,,株式会社Ｌｏｎｇ　Ｔａｉｌ　Ｌｉｖｅ　Ｓｔａｔｉｏｎ,有価証券報告書－第12期(平成25年5月1日－平成26年4月30日),0,1
45,2014-08-05,S1002NL7,E05904,,トヨタ　モーター　クレジット　コーポレーション,有価証券報告書,0,0
46,2014-08-07,S1002OVO,E03149,,ＤＣＭくろがねや株式会社,有価証券報告書－第65期(平成25年5月16日－平成26年5月15日),0,1
47,2014-08-07,S1002NKB,E01856,69050,コーセル株式会社,有価証券報告書－第45期(平成25年5月21日－平成26年5月20日),0,1
48,2014-08-07,S1002P9N,E03464,33910,株式会社ツルハホールディングス,有価証券報告書－第52期(平成25年5月16日－平成26年5月15日),0,1
49,2014-08-08,S1002OKK,E03507,30750,株式会社銚子丸,有価証券報告書－第37期(平成25年5月16日－平成26年5月15日),0,1
50,2014-08-12,S1002SK5,E02956,27610,トシン・グループ株式会社,有価証券報告書－第37期(平成25年5月21日－平成26年5月20日),0,1
51,2014-08-14,S1002UVN,E24747,,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　（Ｎｏｍｕｒａ　Ｅｕｒｏｐｅ　Ｆｉｎａｎｃｅ　Ｎ．Ｖ．）,有価証券報告書,0,0
52,2014-08-18,S1002V5B,E05867,,メドトロニック・インク,外国会社報告書,0,0
53,2014-08-19,S1002VIP,E03257,,株式会社マルミヤストア,有価証券報告書－第42期(平成25年5月21日－平成26年5月20日),0,1
54,2014-08-19,S1002VK7,E03469,,株式会社クスリのアオキ,有価証券報告書－第30期(平成25年5月21日－平成26年5月20日),0,1
55,2014-08-20,S1002VTC,E03424,27920,株式会社ハニーズホールディングス,有価証券報告書－第36期(平成25年6月1日－平成26年5月31日),0,1
56,2014-08-20,S1002W0B,E05141,,株式会社エル・シー・エーホールディングス,有価証券報告書－第50期(平成25年5月21日－平成26年5月20日),0,1
57,2014-08-20,S1002W1A,E05162,48250,株式会社ウェザーニューズ,有価証券報告書－第28期(平成25年6月1日－平成26年5月31日),0,1
58,2014-08-21,S1002VVI,E24129,31600,株式会社大光,有価証券報告書－第64期(平成25年6月1日－平成26年5月31日),0,1
59,2014-08-21,S1002W4Q,E02793,74200,佐鳥電機株式会社,有価証券報告書－第72期(平成25年6月1日－平成26年5月31日),0,1
60,2014-08-21,S1002WDJ,E04601,,新橋演舞場株式会社,有価証券報告書－第92期(平成25年6月1日－平成26年5月31日),0,1
61,2014-08-22,S1002WI1,E03329,76300,株式会社壱番屋,有価証券報告書－第32期(平成25年6月1日－平成26年5月31日),0,1
62,2014-08-22,S1002WJL,E03169,98120,株式会社テーオーホールディングス,有価証券報告書－第60期(平成25年6月1日－平成26年5月31日),0,1
63,2014-08-22,S1002WJZ,E03386,27220,株式会社アイケイ,有価証券報告書－第33期(平成25年6月1日－平成26年5月31日),0,1
64,2014-08-22,S1002WB0,E20989,,トヨタ　モーター　ファイナンス　（ネザーランズ）　ビーブイ,有価証券報告書,0,0
65,2014-08-22,S1002W3D,E04873,96510,日本プロセス株式会社,有価証券報告書－第47期(平成25年6月1日－平成26年5月31日),0,1
66,2014-08-22,S1002WK3,E05053,47350,株式会社　京進,有価証券報告書－第34期(平成25年6月1日－平成26年5月31日),0,1
67,2014-08-22,S1002WI4,E00710,79210,宝印刷株式会社,有価証券報告書－第77期(平成25年6月1日－平成26年5月31日),0,1
68,2014-08-22,S1002WO0,E05027,47160,日本オラクル株式会社,有価証券報告書－第29期(平成25年6月1日－平成26年5月31日),0,1
69,2014-08-22,S1002WHJ,E05169,48290,日本エンタープライズ株式会社,有価証券報告書－第26期(平成25年6月1日－平成26年5月31日),0,1
70,2014-08-25,S1002W03,E01494,,旭サナック株式会社,有価証券報告書－第89期(平成25年6月1日－平成26年5月31日),0,1
71,2014-08-25,S1002VLB,E02968,33210,ミタチ産業株式会社,有価証券報告書－第38期(平成25年6月1日－平成26年5月31日),0,1
72,2014-08-25,S1002VYU,E05491,,株式会社ウィズ,有価証券報告書－第28期(平成25年6月1日－平成26年5月31日),0,1
73,2014-08-25,S1002WRI,E05641,38240,メディアファイブ株式会社,有価証券報告書－第18期(平成25年6月1日－平成26年5月31日),0,1
74,2014-08-25,S1002WML,E21606,31480,株式会社クリエイトＳＤホールディングス,有価証券報告書－第17期(平成25年6月1日－平成26年5月31日),0,1
75,2014-08-25,S1002WOJ,E02480,37910,株式会社ＩＧポート,有価証券報告書－第25期(平成25年6月1日－平成26年5月31日),0,1
76,2014-08-25,S1002WQJ,E03423,27910,大黒天物産株式会社,有価証券報告書－第28期(平成25年6月1日－平成26年5月31日),0,1
77,2014-08-25,S1002WQ4,E05536,24620,ライク株式会社,有価証券報告書－第21期(平成25年6月1日－平成26年5月31日),0,1
78,2014-08-25,S1002WQ1,E03409,27690,株式会社ヴィレッジヴァンガードコーポレーション,有価証券報告書－第26期(平成25年6月1日－平成26年5月31日),0,1
79,2014-08-26,S1002WXN,E00006,13770,株式会社　サカタのタネ,有価証券報告書－第73期(平成25年6月1日－平成26年5月31日),0,1
80,2014-08-26,S1002WXH,E04036,89400,株式会社インテリックス,有価証券報告書－第19期(平成25年6月1日－平成26年5月31日),0,1
81,2014-08-26,S1002WON,E27064,,モバイルクリエイト株式会社,有価証券報告書－第12期(平成25年6月1日－平成26年5月31日),0,1
82,2014-08-26,S1002WE2,E02996,,山下医科器械株式会社,有価証券報告書－第66期(平成25年6月1日－平成26年5月31日),0,1
83,2014-08-27,S1002XBM,E05527,24590,アウンコンサルティング株式会社,有価証券報告書－第16期(平成25年6月1日－平成26年5月31日),0,1
84,2014-08-27,S1002XDH,E05601,38100,サイバーステップ株式会社,有価証券報告書－第14期(平成25年6月1日－平成26年5月31日),0,1
85,2014-08-27,S1002WP9,E05313,89080,株式会社毎日コムネット,有価証券報告書－第36期(平成25年6月1日－平成26年5月31日),0,1
86,2014-08-27,S1002WUE,E02842,74870,小津産業株式会社,有価証券報告書－第103期(平成25年6月1日－平成26年5月31日),0,1
87,2014-08-27,S1002XGM,E00890,44650,株式会社ニイタカ,有価証券報告書－第52期(平成25年6月1日－平成26年5月31日),0,1
88,2014-08-27,S1002XHV,E02803,74340,株式会社オータケ,有価証券報告書－第62期(平成25年6月1日－平成26年5月31日),0,1
89,2014-08-27,S1002XJY,E04685,,株式会社金太郎温泉,有価証券報告書－第49期(平成25年6月1日－平成26年5月31日),0,1
90,2014-08-27,S1002XL8,E03988,88860,株式会社ウッドフレンズ,有価証券報告書－第32期(平成25年6月1日－平成26年5月31日),0,1
91,2014-08-27,S1002XKO,E05379,27960,ファーマライズホールディングス株式会社,有価証券報告書－第28期(平成25年6月1日－平成26年5月31日),0,1
92,2014-08-28,S1002WUA,E00866,78880,三光合成株式会社,有価証券報告書－第81期(平成25年6月1日－平成26年5月31日),0,1
93,2014-08-28,S1002VKH,E03189,,株式会社ドミー,有価証券報告書－第73期(平成25年6月1日－平成26年5月31日),0,1
94,2014-08-28,S1002XN7,E05176,48340,キャリアバンク株式会社,有価証券報告書－第27期(平成25年6月1日－平成26年5月31日),0,1
95,2014-08-28,S1002XQE,E02336,77250,株式会社インターアクション,有価証券報告書－第22期(平成25年6月1日－平成26年5月31日),0,1
96,2014-08-28,S1002XP3,E00687,38920,株式会社岡山製紙,有価証券報告書－第173期(平成25年6月1日－平成26年5月31日),0,1
97,2014-08-28,S1002X1Q,E05289,23030,株式会社ドーン,有価証券報告書－第23期(平成25年6月1日－平成26年5月31日),0,1
98,2014-08-28,S1002XK5,E01672,64890,前澤工業株式会社,有価証券報告書－第68期(平成25年6月1日－平成26年5月31日),0,1
99,2014-08-28,S1002WL8,E02323,77130,シグマ光機株式会社,有価証券報告書－第39期(平成25年6月1日－平成26年5月31日),0,1
100,2014-08-28,S1002W81,E03989,88870,リベレステ株式会社,有価証券報告書－第36期(平成25年6月1日－平成26年5月31日),0,1
101,2014-08-28,S1002X8W,E02677,81550,三益半導体工業株式会社,有価証券報告書－第45期(平成25年6月1日－平成26年5月31日),0,1
102,2014-08-28,S1002X7S,E00059,18870,日本国土開発株式会社,有価証券報告書－第85期(平成25年6月1日－平成26年5月31日),0,1
103,2014-08-28,S1002X35,E03465,30210,株式会社パシフィックネット,有価証券報告書－第26期(平成25年6月1日－平成26年5月31日),0,1
104,2014-08-28,S1002WYL,E00574,35010,住江織物株式会社,有価証券報告書－第125期(平成25年6月1日－平成26年5月31日),0,1
105,2014-08-28,S1002XNA,E26831,59320,三協立山株式会社,有価証券報告書－第69期(平成25年6月1日－平成26年5月31日),0,1
106,2014-08-28,S1002X71,E27855,60830,ＥＲＩホールディングス株式会社,有価証券報告書－第1期(平成25年12月2日－平成26年5月31日),0,1
107,2014-08-28,S1002XFS,E00323,14010,株式会社エムビーエス,有価証券報告書－第17期(平成25年6月1日－平成26年5月31日),0,1
108,2014-08-28,S1002XVO,E27305,14190,タマホーム株式会社,有価証券報告書－第16期(平成25年6月1日－平成26年5月31日),0,1
109,2014-08-28,S1002WKT,E01380,59670,ＴＯＮＥ株式会社,有価証券報告書－第79期(平成25年6月1日－平成26年5月31日),0,1
110,2014-08-28,S1002XNP,E03446,33490,株式会社コスモス薬品,有価証券報告書－第32期(平成25年6月1日－平成26年5月31日),0,1
111,2014-08-29,S1002XTC,E01649,64960,株式会社中北製作所,有価証券報告書－第88期(平成25年6月1日－平成26年5月31日),0,1
112,2014-08-29,S1002Y0X,E01742,65050,東洋電機製造株式会社,有価証券報告書－第153期(平成25年6月1日－平成26年5月31日),0,1
113,2014-08-29,S1002Y10,E05706,21530,Ｅ・Ｊホールディングス株式会社,有価証券報告書－第7期(平成25年6月1日－平成26年5月31日),0,1
114,2014-08-29,S1002Y07,E01508,61500,タケダ機械株式会社,有価証券報告書－第43期(平成25年6月1日－平成26年5月31日),0,1
115,2014-08-29,S1002Y26,E04767,,互助会保証株式会社,有価証券報告書－第42期(平成25年6月1日－平成26年5月31日),0,1
116,2014-08-29,S1002XZ6,E30598,32970,株式会社東武住販,有価証券報告書－第31期(平成25年6月1日－平成26年5月31日),0,1
117,2014-08-29,S1002XJ6,E24187,45770,ダイト株式会社,有価証券報告書－第72期(平成25年6月1日－平成26年5月31日),0,1
118,2014-08-29,S1002XB5,E04764,97650,株式会社オオバ,有価証券報告書－第80期(平成25年6月1日－平成26年5月31日),0,1
119,2014-08-29,S1002XTS,E26570,22300,五洋食品産業株式会社,有価証券報告書－第39期(平成25年6月1日－平成26年5月31日),0,1
120,2014-08-29,S1002Y4T,E05449,37600,株式会社ケイブ,有価証券報告書－第20期(平成25年6月1日－平成26年5月31日),0,1
121,2014-08-29,S1002XG4,E00004,13760,カネコ種苗株式会社,有価証券報告書－第67期(平成25年6月1日－平成26年5月31日),0,1
122,2014-08-29,S1002Y5S,E04064,32360,株式会社プロパスト,有価証券報告書－第28期(平成25年6月1日－平成26年5月31日),0,1
123,2014-08-29,S1002Y65,E24982,36450,株式会社メディカルネット,有価証券報告書－第13期(平成25年6月1日－平成26年5月31日),0,1
124,2014-08-29,S1002XBY,E05450,24370,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ株式会社,有価証券報告書－第25期(平成25年6月1日－平成26年5月31日),0,1
125,2014-08-29,S1002X9X,E04780,,ＴＫＣ金融保証株式会社,有価証券報告書－第37期(平成25年6月1日－平成26年5月31日),0,1
126,2014-08-29,S1002Y34,E02347,,株式会社レイテックス,有価証券報告書－第26期(平成25年6月1日－平成26年5月31日),0,1
127,2014-08-29,S1002Y7D,E05729,21680,株式会社パソナグループ,有価証券報告書－第7期(平成25年6月1日－平成26年5月31日),0,1
128,2014-09-08,S1002HBL,E06001,,ケベック州,有価証券報告書,0,0
129,2014-09-16,S1002YTE,E03410,,ゲンキー株式会社,有価証券報告書－第24期(平成25年6月21日－平成26年6月20日),0,1
130,2014-09-18,S100315O,E00476,29040,一正蒲鉾株式会社,有価証券報告書－第50期(平成25年7月1日－平成26年6月30日),0,1
131,2014-09-18,S1003123,E05163,48260,株式会社ＣＩＪ,有価証券報告書－第39期(平成25年7月1日－平成26年6月30日),0,1
132,2014-09-18,S1003035,E02398,79620,株式会社キングジム,有価証券報告書－第66期(平成25年6月21日－平成26年6月20日),0,1
133,2014-09-19,S1002ZJO,E30501,31910,株式会社ジョイフル本田,有価証券報告書－第39期(平成25年6月21日－平成26年6月20日),0,1
134,2014-09-22,S10031RI,E02448,59030,シンポ株式会社,有価証券報告書－第44期(平成25年7月1日－平成26年6月30日),0,1
135,2014-09-22,S10031BO,E04680,,各務原開発株式会社,有価証券報告書－第41期(平成25年7月1日－平成26年6月30日),0,1
136,2014-09-22,S100316Z,E01068,49760,東洋ドライルーブ株式会社,有価証券報告書－第52期(平成25年7月1日－平成26年6月30日),0,1
137,2014-09-22,S10031FW,E05494,37760,株式会社ブロードバンドタワー,有価証券報告書－第15期(平成25年7月1日－平成26年6月30日),0,1
138,2014-09-22,S10031PG,E02100,66620,株式会社ユビテック,有価証券報告書－第38期(平成25年7月1日－平成26年6月30日),0,1
139,2014-09-22,S10031RF,E05597,30410,株式会社ビューティ花壇,有価証券報告書－第18期(平成25年7月1日－平成26年6月30日),0,1
140,2014-09-22,S100321I,E00009,13810,株式会社アクシーズ,有価証券報告書－第52期(平成25年7月1日－平成26年6月30日),0,1
141,2014-09-24,S100319Q,E04924,97970,大日本コンサルタント株式会社,有価証券報告書－第52期(平成25年7月1日－平成26年6月30日),0,1
142,2014-09-25,S1003211,E05576,24810,株式会社タウンニュース社,有価証券報告書－第34期(平成25年7月1日－平成26年6月30日),0,1
143,2014-09-25,S10030UW,E02491,34390,株式会社三ツ知,有価証券報告書－第52期(平成25年7月1日－平成26年6月30日),0,1
144,2014-09-25,S10032FG,E01666,63400,澁谷工業株式会社,有価証券報告書－第66期(平成25年7月1日－平成26年6月30日),0,1
145,2014-09-25,S100324X,E03475,30280,株式会社アルペン,有価証券報告書－第42期(平成25年7月1日－平成26年6月30日),0,1
146,2014-09-25,S10032N5,E05255,43350,株式会社アイ・ピー・エス,有価証券報告書－第18期(平成25年7月1日－平成26年6月30日),0,1
147,2014-09-25,S10032O0,E05156,48190,株式会社デジタルガレージ,有価証券報告書－第19期(平成25年7月1日－平成26年6月30日),0,1
148,2014-09-25,S10032AQ,E24392,36390,株式会社ボルテージ,有価証券報告書－第15期(平成25年7月1日－平成26年6月30日),0,1
149,2014-09-25,S10032Q5,E05505,89450,日本社宅サービス株式会社,有価証券報告書－第16期(平成25年7月1日－平成26年6月30日),0,1
150,2014-09-26,S10032E9,E04025,89280,穴吹興産株式会社,有価証券報告書－第51期(平成25年7月1日－平成26年6月30日),0,1
151,2014-09-26,S1003270,E02920,34260,アトムリビンテック株式会社,有価証券報告書－第60期(平成25年7月1日－平成26年6月30日),0,1
152,2014-09-26,S100302R,E00362,,新中糖産業株式会社,有価証券報告書－第55期(平成25年7月1日－平成26年6月30日),0,1
153,2014-09-26,S1003253,E00329,14140,ショーボンドホールディングス株式会社,有価証券報告書－第7期(平成25年7月1日－平成26年6月30日),0,1
154,2014-09-26,S100324B,E02039,68740,協立電機株式会社,有価証券報告書－第56期(平成25年7月1日－平成26年6月30日),0,1
155,2014-09-26,S10032MK,E00010,13820,株式会社ホーブ,有価証券報告書－第28期(平成25年7月1日－平成26年6月30日),0,1
156,2014-09-26,S10032KD,E01208,52830,株式会社高見澤,有価証券報告書－第64期(平成25年7月1日－平成26年6月30日),0,1
157,2014-09-26,S10032L3,E04972,46570,株式会社環境管理センター,有価証券報告書－第45期(平成26年4月1日－平成26年6月30日),0,1
158,2014-09-26,S10032PS,E05250,,株式会社セラーテムテクノロジー,有価証券報告書－第19期(平成25年7月1日－平成26年6月30日),0,1
159,2014-09-26,S10032G9,E00365,,北部製糖株式会社,有価証券報告書－第55期(平成25年7月1日－平成26年6月30日),0,1
160,2014-09-26,S10032MC,E02928,26890,株式会社カワニシホールディングス,有価証券報告書－第65期(平成25年7月1日－平成26年6月30日),0,1
161,2014-09-26,S10032CR,E26301,36600,株式会社アイスタイル,有価証券報告書－第15期(平成25年7月1日－平成26年6月30日),0,1
162,2014-09-26,S10032LV,E00368,,石垣島製糖株式会社,有価証券報告書－第53期(平成25年7月1日－平成26年6月30日),0,1
163,2014-09-26,S10032US,E27486,45870,ペプチドリーム株式会社,有価証券報告書－第8期(平成25年7月1日－平成26年6月30日),0,1
164,2014-09-26,S10032MT,E01994,69160,株式会社アイ・オー・データ機器,有価証券報告書－第39期(平成25年7月1日－平成26年6月30日),0,1
165,2014-09-26,S10032L0,E00078,19540,日本工営株式会社,有価証券報告書－第70期(平成25年7月1日－平成26年6月30日),0,1
166,2014-09-26,S10032XY,E02338,77070,プレシジョン・システム・サイエンス株式会社,有価証券報告書－第29期(平成25年7月1日－平成26年6月30日),0,1
167,2014-09-26,S10031AS,E01219,53800,新東株式会社,有価証券報告書－第51期(平成25年7月1日－平成26年6月30日),0,1
168,2014-09-26,S10032Y7,E02261,,株式会社ツノダ,有価証券報告書－第78期(平成25年7月1日－平成26年6月30日),0,1
169,2014-09-26,S10032SF,E02058,67850,株式会社鈴木,有価証券報告書－第45期(平成25年7月1日－平成26年6月30日),0,1
170,2014-09-26,S10032YS,E27464,32860,トラストホールディングス株式会社,有価証券報告書－第1期(平成25年7月1日－平成26年6月30日),0,1
171,2014-09-26,S10032FI,E05191,48470,株式会社インテリジェント　ウェイブ,有価証券報告書－第31期(平成25年7月1日－平成26年6月30日),0,1
172,2014-09-26,S10032OR,E05663,38360,株式会社アバント,有価証券報告書－第18期(平成25年7月1日－平成26年6月30日),0,1
173,2014-09-26,S10032V0,E04008,89120,株式会社エリアクエスト,有価証券報告書－第15期(平成25年7月1日－平成26年6月30日),0,1
174,2014-09-26,S10032T0,E01713,63270,北川精機株式会社,有価証券報告書－第58期(平成25年7月1日－平成26年6月30日),0,1
175,2014-09-26,S10032JJ,E04230,90280,株式会社ゼロ,有価証券報告書－第68期(平成25年7月1日－平成26年6月30日),0,1
176,2014-09-26,S10032XL,E05069,47480,株式会社　構造計画研究所,有価証券報告書－第56期(平成25年7月1日－平成26年6月30日),0,1
